sample_number,ID,species_or_type,sample_date,plot_name,phenophase,fractional_cover_class,Notes,geology,plot_type,LWC,CFR,chl_area,LMA,area(m2),LWC(mol.m-2),nitrogen,phosphorus,magnesium,potassium,calcium,sulfur,boron,iron,manganese,copper,zinc,aluminum,sodium,hemicellulose,cellulose,lignin,d13C,carbon,d15N,%N,phenolics,phenolics_%,sucrose_mg_g,glucose_mg_g,fructose_mg_g,sucrose_%,glucose_%,fructose_%,sugars,sugars_%,sample_month,pft
1167,S1213,Heteromeles arbutifolia - Toyon,5/25/2022,SRC-073,"Full leaf out, Flowers, Seeds",75-100% cover,,Qls,Shrub,43.06,1.45,52.9,315.2746,0.017450819,13.23317719,11.4,1.14,4.28,8.9,4.4,0.78,12.7,40.8,42,5.1,15.5,34,92.5,57.9,146,232.1,-24.35,549.7,2.11,1.52,104.3892,10.4389,3.13,22.44,8.08,0.31,2.24,0.81,33.65,3.36,5,shrub
1168,S1216,Heteromeles arbutifolia - Toyon,5/25/2022,SRC-074,"Full leaf out, Flowers",75-100% cover,,Qls,Shrub,49.69,1.41,50.6,206.3605,0.01795644,11.31581656,6.5,1.65,3.87,5.8,10.8,0.57,13.1,42.6,23.8,2.3,14.7,39.8,73.7,108.1,116,131.9,-27.7,548.1,-1.76,0.82,100.5146,10.0515,4.21,13.24,7.93,0.42,1.32,0.79,25.38,2.53,5,shrub
1165,S1219,Juniperus californica - California juniper,5/25/2022,SRC-075,Full leaf out,75-100% cover,,Qls,Shrub,46.06,1.01,25.1,682.176,0.002135666,32.33610575,3.8,1.23,4.74,5.1,8.5,0.71,5.6,116.1,27,1,9.9,129.2,142.7,126,150,190,,,,,76.3718,7.6372,6.67,8.14,37.47,0.67,0.81,3.75,52.28,5.23,5,conifer
1142,S1267,Pinus jeffreyi - Jeffrey pine,5/27/2022,SRC-076,"Full leaf out, Flowers, Seeds",75-100% cover,,Tm,Tree,51.91,1.45,52.2,418.5784,0.002062218,25.08151823,17.9,1.02,0.84,4,3.4,0.89,19.1,53.7,88.5,2.3,64.3,435.3,76.2,155.8,202,160.2,-23.35,541.7,-0.74,1.81,53.1739,5.3174,3.75,18.05,19.61,0.37,1.8,1.96,41.41,4.13,5,conifer
796,S1273,Quercus crysolepis - Canyon live oak,5/27/2022,SRC-077,Full leaf out,10-25% cover,,Tm,Tree,39.44,1.39,49.3,269.2375,0.017511676,9.732057704,9.2,0.87,2.41,3.4,10.8,0.95,41.6,42.8,492.9,2.4,17.2,119.7,79.6,185.9,222,146.1,-24.79,527.3,-1.98,1.55,69.02,6.902,0,16.31,11.7,0,1.63,1.17,28.01,2.8,5,evergreen broadleaf
1138,S1273,Quercus crysolepis - Canyon live oak,5/27/2022,SRC-077,"Early leaf out, Flowers",50-75% cover,,Tm,Tree,63.1,1.13,32.8,144.3753,0.006943709,13.706032,13.5,1.28,1.67,8.6,2.5,0.81,14.8,40,108.5,7.1,17.7,19.7,55.2,173.9,162,116.1,-23.44,514,-2.65,1.21,,,,,,,,,,,5,evergreen broadleaf
1301,S1324,Quercus douglasii - Blue oak,5/27/2022,SRL-001,Full leaf out,50-75% cover,,Qa,Tree,47.08,,,154.6137,0.010065732,7.636178672,22.8,3.09,4.05,5.4,9.2,1.52,51.8,93.7,49.4,5.3,22.4,71.1,364.8,200,128,56,-24.34,490.5,-0.55,2.25,,,,,,,,,,,5,deciduous broadleaf
1766,S1427,Quercus douglasii - Blue oak,9/16/2022,SRL-001,"Full leaf out, Seeds, Early senescence",25-50% cover,,Qa,Tree,42.86,,,183.4028,0.018464276,7.637825529,17,2.96,2.53,8.2,11.3,1.01,67,98.8,77,2.2,7.2,91.9,190.4,181.6,120,64.4,-24.85,518.7,-2.36,1.48,164.3396,16.434,2.24,27.83,18.72,0.22,2.78,1.87,48.79,4.87,9,deciduous broadleaf
1179,S1409,Quercus douglasii - Blue oak,9/16/2022,SRL-002,"Full leaf out, Early senescence",1-10% cover,nq corrected from SL-012,Qa,Tree,42.6,,,154.2952,0.008355412,6.356514164,13.5,2.58,2.7,6.6,7.7,1.08,70.6,178.1,91.1,3,10.5,169.7,431.7,191.6,140,76.4,-26.45,509.3,0.23,1.82,101.1458,10.1146,104.46,23.05,19.45,10.45,2.3,1.94,146.96,14.69,9,deciduous broadleaf
1302,S1327,Quercus douglasii - Blue oak,5/27/2022,SRL-002,Full leaf out,75-100% cover,,Qa,Tree,50.91,,,136.4394,0.016520888,7.8552188,21.5,2.45,2.94,9.1,7.5,1.54,26.6,93.5,147,5,21.9,62.7,135.8,214,142,68,-24.37,502.2,-0.12,2.69,81.2754,8.1275,7.37,22.78,16.9,0.74,2.28,1.69,47.05,4.71,5,deciduous broadleaf
1303,S1330,Quercus agrifolia - Coast live oak,5/27/2022,SRL-003,Full leaf out,75-100% cover,,Qa,Tree,39.98,,,199.4193,0.007012862,7.373154078,11.9,1.41,3.56,4.6,7,0.97,82.9,117.9,71.3,2.6,12.4,116.5,84.2,179.9,242,140.1,-23.69,535.6,-1.62,1.43,38.9743,3.8974,7.32,14.16,12.27,0.73,1.42,1.23,33.75,3.38,5,evergreen broadleaf
1768,S1421,Quercus douglasii - Blue oak,9/16/2022,SRL-003,"Full leaf out, Seeds, Early senescence",25-50% cover,,Qa,Tree,44.09,,,159.4854,0.021448358,6.980731439,16.2,3.01,4.39,5.1,8.8,1.04,65,88.3,33.9,10.7,22.3,77.8,214.9,178,120,64,-23.95,544.8,-2.93,1.52,97.3328,9.7333,1.59,18.29,13.12,0.16,1.83,1.31,33,3.3,9,deciduous broadleaf
1304,S1333,Quercus agrifolia - Coast live oak,5/27/2022,SRL-004,Full leaf out,50-75% cover,,Qa,Tree,39.6,,,234.2945,0.008412063,8.526275557,11.1,0.96,6.2,4.5,12.5,0.98,58,72.2,172.1,1.8,10.5,76.9,134.8,177.9,228,110.1,-23.58,482.6,-2.24,1.19,,,,,,,,,,,5,evergreen broadleaf
1770,S1415,Quercus agrifolia - Coast live oak,9/16/2022,SRL-004,"Full leaf out, Early senescence",50-75% cover,,Qa,Tree,43.11,,,230.7944,0.006310812,9.70628075,11.4,1,4.74,3.8,11.1,0.86,67.9,91,161.8,1.5,22.7,97.6,245.3,177.7,228,128.3,-24.08,543.2,-2.4,0.97,83.9246,8.3925,5.33,14.52,13.07,0.53,1.45,1.31,32.92,3.29,9,evergreen broadleaf
1305,S1336,Quercus agrifolia - Coast live oak,5/27/2022,SRL-005,Full leaf out,75-100% cover,,Qa,Tree,43.13,,,225.9016,0.007625001,9.511198027,11.7,0.99,3.14,5.1,5.6,0.89,41.5,64,60.9,2.5,12.7,50.7,107,223.8,200,116.2,-23.21,516.2,-2.22,1.26,67.833,6.7833,12.09,17.11,19.41,1.21,1.71,1.94,48.61,4.86,5,evergreen broadleaf
1764,S1433,Quercus agrifolia - Coast live oak,9/16/2022,SRL-005,Full leaf out,50-75% cover,,Qa,Tree,41.14,,,226.5896,0.00990778,8.790474219,13,0.84,3.41,4.6,7.5,0.87,69.3,60.9,96,1.7,7.9,53.3,211,199.7,210,120.3,-24.87,534.5,-2.66,1.07,81.8886,8.1889,5.25,19.16,15.4,0.52,1.92,1.54,39.81,3.98,9,evergreen broadleaf
1306,S1339,Quercus douglasii - Blue oak,5/27/2022,SRL-006,Full leaf out,50-75% cover,,Qa,Tree,47.14,,,145.9084,0.00945182,7.223040861,16.4,1.78,3.96,8,10.5,1.12,49.7,36.8,55.1,4.2,13.4,30.4,91.2,183.9,114,62.1,-23.58,505.3,-2.55,2.03,123.1766,12.3177,3.87,28.42,19.92,0.39,2.84,1.99,52.21,5.22,5,deciduous broadleaf
1769,S1418,Quercus douglasii - Blue oak,9/16/2022,SRL-006,"Full leaf out, Seeds",50-75% cover,,Qa,Tree,43.57,,,149.8683,0.018966653,6.422596324,14.2,1.87,4.67,6.2,12.9,0.99,138.8,87.3,53.8,1.9,9.4,84.5,203.8,163.9,110,64.1,-23.39,535.9,-2.29,1.43,114.348,11.4348,0,23.42,17.35,0,2.34,1.74,40.77,4.08,9,deciduous broadleaf
1307,S1342,Quercus douglasii - Blue oak,5/27/2022,SRL-007,Full leaf out,50-75% cover,,Qa,Tree,47.31,,,153.2548,0.012442025,7.638870871,20.1,2.36,3.41,6.9,6.2,1.46,31,53.5,31.6,4.9,18,27.8,81,192.1,120,59.9,-25.33,495.6,-1.86,2.39,117.6464,11.7646,4.69,27.92,20.21,0.47,2.79,2.02,52.82,5.28,5,deciduous broadleaf
1771,S1412,Quercus douglasii - Blue oak,9/16/2022,SRL-007,Full leaf out,10-25% cover,,Qa,Tree,41.21,,,157.1681,0.012101692,6.114342654,15.8,2.48,3.97,4,10.3,1,175.1,89.5,52.1,2.2,8.9,91.2,375.6,185.5,128,70.5,-25.9,535.8,-2.85,1.41,98.8974,9.8897,4.56,18.89,11.69,0.46,1.89,1.17,35.14,3.52,9,deciduous broadleaf
1308,S1345,Quercus agrifolia - Coast live oak,5/27/2022,SRL-008,Full leaf out,75-100% cover,,Qa,Tree,43.13,,,171.5446,0.009365494,7.221458384,10.8,0.88,2.49,5.8,3.1,0.87,27.6,43.6,100.5,1.8,11.7,42.2,73.7,202,216,126,-22.66,513.9,-2.62,1.32,55.8228,5.5823,10.06,17.43,12.18,1.01,1.74,1.22,39.67,3.97,5,evergreen broadleaf
1767,S1424,Quercus agrifolia - Coast live oak,9/16/2022,SRL-008,Full leaf out,75-100% cover,,Qa,Tree,,,,168.3967,0.022675623,,12,0.59,3.22,4.2,4.3,0.85,48.4,78.9,133.2,1,11.6,85.7,119.8,193.8,206,130.2,-23.86,562.8,-3.38,1,80.2456,8.0246,7.42,13.6,15.15,0.74,1.36,1.51,36.17,3.61,9,evergreen broadleaf
1309,S1348,Quercus douglasii - Blue oak,5/27/2022,SRL-009,Full leaf out,50-75% cover,,Qa,Tree,46.12,,,176.1618,0.010518171,8.370589736,16.3,2.27,2.47,7.5,8.4,0.93,21.1,54.7,56.2,15.9,16.2,51,116,192,124,58,-24.36,493.3,-1.42,1.69,121.6324,12.1632,7.08,25.5,17.59,0.71,2.55,1.76,50.17,5.02,5,deciduous broadleaf
1765,S1430,Quercus agrifolia - Coast live oak,9/16/2022,SRL-009,Full leaf out,50-75% cover,,Qa,Tree,38.77,,,229.6513,0.01082293,8.070261763,12.5,1.04,3.2,4.5,5.5,0.74,80.7,124.9,65.9,2,11.9,130.7,174.4,175.9,236,156.1,-22.67,577.9,-1.69,1.14,76.6599,7.666,4.39,16.35,15.04,0.44,1.63,1.5,35.78,3.57,9,evergreen broadleaf
1310,S1351,Quercus douglasii - Blue oak,5/27/2022,SRL-010,Full leaf out,75-100% cover,,QTp,Tree,42.62,,,166.4846,0.006162132,6.86509786,18.6,1.95,1.98,7.6,7.7,1.15,30.9,123.1,356.9,14.7,22,93.5,359.3,216,142,76,-24.67,497,-0.98,1.98,127.078,12.7078,3.82,16.61,16.22,0.38,1.66,1.62,36.65,3.66,5,deciduous broadleaf
1311,S1354,Quercus douglasii - Blue oak,5/27/2022,SRL-011,Full leaf out,50-75% cover,,Qoa2,Tree,45.29,,,170.2712,0.010954289,7.822986128,,,,,,,,,,,,,,,,,,,,,85.1344,8.5134,3.9,29.98,21.15,0.39,3,2.11,55.03,5.5,5,deciduous broadleaf
1312,S1357,Quercus douglasii - Blue oak,5/27/2022,SRL-012,Full leaf out,75-100% cover,,Qoa2,Tree,44.07,,,169.7018,0.009831363,7.422421773,19.7,1.45,2.17,6.4,8.2,1.27,18.4,54.9,258.4,14.5,17.6,38.9,139.6,231.9,120,68.1,-22.91,508.8,-0.66,2.6,115.3706,11.5371,4.09,22.74,18.87,0.41,2.27,1.89,45.7,4.57,5,deciduous broadleaf
1313,S1360,Quercus douglasii - Blue oak,5/27/2022,SRL-013,Full leaf out,75-100% cover,,Qoa2,Tree,44.58,,,157.4298,0.012170504,7.028454072,19.3,2.02,2.11,7,5.9,1.32,15.9,200.5,127.7,13,18.4,164.6,611.7,213.9,124,80.1,-22.18,510.8,-0.55,2.36,89.8108,8.9811,3.03,21.53,18.03,0.3,2.15,1.8,42.59,4.25,5,deciduous broadleaf
1314,S1363,Quercus douglasii - Blue oak,5/27/2022,SRL-014,Full leaf out,75-100% cover,,Qoa2,Tree,44.74,,,157.2106,0.010580075,7.065580216,19.5,2.08,2.07,6.9,4.4,1.23,35,114,110.5,15,21.2,91.8,240.3,222,130,60,-23.38,479.6,0.09,2.19,108.222,10.8222,2.59,14.05,11.87,0.26,1.4,1.19,28.51,2.85,5,deciduous broadleaf
1315,S1366,Quercus douglasii - Blue oak,5/27/2022,SRL-015,Full leaf out,75-100% cover,,Qa,Tree,44.26,,,159.1793,0.008925784,7.016256718,17.8,1.54,4.38,5.1,6.7,1.13,29.7,103.7,61.5,13.7,18.6,109.8,378.1,215.9,138,64.1,-23.48,504.7,-0.03,1.88,108.3859,10.8386,3.86,26.31,19.04,0.39,2.63,1.9,49.21,4.92,5,deciduous broadleaf
1316,S1369,Quercus douglasii - Blue oak,5/27/2022,SRL-016,Full leaf out,25-50% cover,,Qa,Tree,49.84,,,172.8929,0.014041641,9.536284323,20.4,2.32,2.63,7.8,6,1.26,11.7,81.2,63.1,16.4,22.3,77.8,313.6,206.1,116,67.9,-22.7,497.9,-0.09,2.27,118.9634,11.8963,3.72,28.2,19.02,0.37,2.82,1.9,50.94,5.09,5,deciduous broadleaf
1317,S1372,Quercus douglasii - Blue oak,5/27/2022,SRL-017,Full leaf out,75-100% cover,,Qa,Tree,43.06,,,150.9778,0.010929421,6.337943257,18.1,2.21,2.62,6.5,8.8,1.04,15,79.5,114.7,14.4,19.9,41.3,130.7,192,136,90,-22.79,492.4,-1.28,2.38,113.8012,11.3801,4.32,22.86,15.04,0.43,2.29,1.5,42.22,4.22,5,deciduous broadleaf
1318,S1375,Quercus douglasii - Blue oak,5/27/2022,SRL-018,Full leaf out,75-100% cover,,Qa,Tree,51.71,,,149.325,0.012034154,8.87473201,19.4,2.08,2.45,6.8,8.9,1.27,19.1,68.5,181.2,16.7,28.1,64.3,123.5,196.1,140,65.9,-21.9,503.1,-0.69,2.37,,,,,,,,,,,5,deciduous broadleaf
596,S1388,Quercus agrifolia - Coast live oak,9/15/2022,SRL-035,Full leaf out,10-25% cover,,,,39.13,,,198.3133,0.007608668,7.077398032,12.2,0.8,2.37,7.5,9.9,1.07,69.6,110.5,662.9,11.9,27.2,116.6,364.4,173.7,218,120.3,-23.26,504.3,-4.35,1.07,55.852,5.5852,3.74,28.85,16.23,0.37,2.88,1.62,48.82,4.87,9,evergreen broadleaf
595,S1394,Quercus douglasii - Blue oak,9/15/2022,SRL-038,Full leaf out,10-25% cover,,,,41.79,,,146.3713,0.013886602,5.833699901,16.3,1.5,1.14,5.1,10.5,1.23,49.7,126.9,91.5,2.4,15.8,109.6,230.7,187.9,126,76.1,-23.56,502.3,-0.44,1.67,106.4787,10.6479,0,19.38,11.4,0,1.94,1.14,30.78,3.08,9,deciduous broadleaf
1680,S1391,Quercus douglasii - Blue oak,9/15/2022,SRL-039,Full senescence,1-10% cover,nq corrected from SRC-039,,,,,,,,,,,,,,,,,,,,,,,,,-24.66,518.7,-0.28,1.65,72.7357,7.2736,1.54,22.12,12.65,0.15,2.21,1.27,36.31,3.63,9,deciduous broadleaf
1674,S1406,Quercus douglasii - Blue oak,9/15/2022,SRL-047,Full senescence,10-25% cover,,,,,,,,,,,,,,,,,,,,,,,,,,-24.64,525.5,-2.9,0.96,151.8379,15.1838,1.42,10.62,8.05,0.14,1.06,0.8,20.09,2,9,deciduous broadleaf
556,S1376,Quercus douglasii - Blue oak,9/15/2022,SRL-049,Full leaf out,10-25% cover,,,,42.83,,,145.9071,0.01130788,6.067896202,16.3,0.95,2.87,6.1,9.5,1.62,56.3,281.7,176,3,16,262.8,529.4,189.7,138,78.3,-22.92,498.5,-0.88,1.62,101.9433,10.1943,0.71,11.76,13.39,0.07,1.18,1.34,25.86,2.59,9,deciduous broadleaf
1670,S1376,Quercus douglasii - Blue oak,9/15/2022,SRL-049,Full senescence,<1% cover,NPV sample,,,,,,,,,,,,,,,,,,,,,,,,,-24.49,507.9,0.19,0.87,153.3134,15.3313,0,8.21,6.26,0,0.82,0.63,14.47,1.45,9,deciduous broadleaf
593,S1379,Quercus douglasii - Blue oak,9/15/2022,SRL-050,Full leaf out,25-50% cover,,,,42.71,,,,,,20.5,3.36,2.35,8.6,9.9,1.46,93.5,250.9,87.3,3.9,15.1,255.9,653.6,175.8,130,72.2,-23.25,504.3,1.12,1.99,112.634,11.2634,0,14.38,14.79,0,1.44,1.48,29.17,2.92,9,deciduous broadleaf
597,S1382,Quercus douglasii - Blue oak,9/15/2022,SRL-051,Full leaf out,10-25% cover,,,,44.08,,,,,,17.5,3.61,2.07,9.3,13.7,1.85,41.7,181.6,121.1,2.6,14.4,178.2,523.7,237.8,132,80.2,-22.82,483.9,0.82,1.8,113.3002,11.33,2.41,8.56,5.81,0.24,0.86,0.58,16.78,1.68,9,deciduous broadleaf
594,S1385,Quercus agrifolia - Coast live oak,9/15/2022,SRL-061,Full leaf out,10-25% cover,nq corrected from SRC-031,,,41.2,,,172.6052,0.011119595,6.712775925,14.4,0.94,2.96,5.7,11.4,1.23,99,115.8,681.2,1.8,25.6,130.1,279.3,167.8,228,110.2,-23.27,522,-2.14,1.27,66.7354,6.6735,11.02,10.92,20,1.1,1.09,2,41.94,4.19,9,evergreen broadleaf
1672,S1385,Quercus agrifolia - Coast live oak,9/15/2022,SRL-061,Early senescence,<1% cover,nq corrected from SRC-031,,,,,,,,,,,,,,,,,,,,,,,,,-26.12,537.6,-2.96,1.24,82.5062,8.2506,4.24,20.26,15.69,0.42,2.03,1.57,40.19,4.02,9,evergreen broadleaf
1727,S1643,Salix lasiolepis - Arroyo willow,9/17/2022,SRM-001,"Full leaf out, Early senescence",75-100% cover,,,,54.63,,,152.5958,0.011438061,10.19913645,12.8,0.79,4.28,13.5,4.7,1.91,119.3,64.7,305.1,2.7,8.1,63.3,361.8,87.8,76,78.2,-28.29,546.7,2.75,1.5,111.6974,11.1697,3.67,77.06,50.7,0.37,7.71,5.07,131.43,13.15,9,deciduous broadleaf
1728,S1646,Platanus racemosa - California sycamore,9/17/2022,SRM-002,"Full leaf out, Seeds, Early senescence",75-100% cover,,,,58.47,,,87.2281,0.014341709,6.815915421,15.8,1.44,6.1,6,7.3,3.02,49,124.6,27.3,7.1,8.3,113.8,104.2,142,194,202,-25.85,505.4,-0.87,2.01,47.0006,4.7001,0,33.37,44.46,0,3.34,4.45,77.83,7.79,9,deciduous broadleaf
1729,S1649,Platanus racemosa - California sycamore,9/17/2022,SRM-003,"Full leaf out, Early senescence",75-100% cover,,,,54.98,,,110.2699,0.015611695,7.47569702,14.6,1.27,6.52,9.1,11.7,1.83,39.5,173.6,32.9,1.9,7.5,163,71.5,120,192,206,-25.3,494.2,1.5,1.51,52.269,5.2269,3.68,25.54,34.28,0.37,2.55,3.43,63.5,6.35,9,deciduous broadleaf
1731,S1739,Quercus douglasii - Blue oak,9/27/2022,SRP-040,"Full leaf out, Seeds, Early senescence",50-75% cover,,,,48.24,1.41,50.1,144.1052,0.005607015,7.454679928,14.3,1.66,4.4,4.5,7,1.04,68.2,197.3,897.3,2.9,10.6,198.3,796.4,168,144,88,-24.05,502.7,-2.31,1.77,140.4241,14.0424,1.35,12.01,8.7,0.13,1.2,0.87,22.06,2.2,9,deciduous broadleaf
1730,S1736,Quercus douglasii - Blue oak,9/27/2022,SRP-041,"Full leaf out, Seeds",50-75% cover,nq switched cfr and chl,,,46.53,1.25,39.9,159.5637,0.009475839,7.70910445,17.1,2.1,4.06,5.3,9,1.21,77.8,175.2,796.9,3,15.8,164.8,741.5,167.9,128,82.1,-24.3,498.8,-2.03,1.93,134.2676,13.4268,1.89,14.14,10.76,0.19,1.41,1.08,26.79,2.68,9,deciduous broadleaf
1741,S1748,Quercus douglasii - Blue oak,9/27/2022,SRP-042,Full leaf out,25-50% cover,,,,,1.4,49.8,171.3821,0.007605812,,16.7,1.38,3.3,3.8,12,1.18,99.8,110.2,294.5,1.9,24.3,92.1,533.3,163.7,120,86.3,-24.39,489.5,1.91,2.09,113.3688,11.3369,1.64,17.07,7.74,0.16,1.71,0.77,26.45,2.64,9,deciduous broadleaf
1742,S1742,Quercus douglasii - Blue oak,9/27/2022,SRP-043,"Full leaf out, Early senescence",10-25% cover,,,,42.87,,,189.5124,0.012229279,7.895222046,13.5,0.98,3.07,3.8,13.7,0.88,91.9,167.8,138.3,2.7,9.6,139.7,604.8,157.7,138,90.3,-25.63,528.2,1.1,1.36,,,,,,,,,,,9,deciduous broadleaf
1732,S1745,Quercus douglasii - Blue oak,9/27/2022,SRP-044,"Full leaf out, Early senescence",10-25% cover,,,,,,,175.1513,0.009747002,,12.7,0.94,3.72,4,8.2,1.03,65.2,141.8,195.7,2.3,8.9,120.5,330.6,173.9,156,118.1,-26.09,499.6,2.16,1.44,108.0983,10.8098,1.47,10.28,7.77,0.15,1.03,0.78,19.52,1.96,9,deciduous broadleaf
1733,S1760,Quercus douglasii - Blue oak,9/27/2022,SRP-045,"Full leaf out, Seeds",25-50% cover,,,,43.29,,,159.9787,0.012786702,6.778308906,15.3,0.87,5.45,4.8,10.2,1.08,64.2,145.7,28.8,2.3,7.6,130.7,499.3,158,134,80,-24.31,505.1,0.4,1.84,96.0553,9.6055,1.34,0,0,0.13,0,0,1.34,0.13,9,deciduous broadleaf
1734,S1754,Quercus douglasii - Blue oak,9/27/2022,SRP-046,"Full leaf out, Early senescence",10-25% cover,,,,43.76,1.49,55.3,161.5749,0.012569403,6.978075481,13.8,0.75,5.54,3.9,7.3,1.02,67,135.1,19.2,2,8,115.2,469,171.9,118,72.1,-25.14,495.9,-1.02,1.56,122.0073,12.2007,0,14.34,11.47,0,1.43,1.15,25.81,2.58,9,deciduous broadleaf
1735,S1751,Quercus douglasii - Blue oak,9/27/2022,SRP-047,"Full leaf out, Seeds, Early senescence",25-50% cover,,,,44.86,1.31,43.7,167.7671,0.011982683,7.577314479,14.1,0.87,5.5,3.9,7.1,1.16,119.2,140.1,10.6,2.2,9.4,117.3,267.1,177.9,138,78.1,-26.71,521.4,-1.1,1.65,110.865,11.0865,1.92,33.05,10.2,0.19,3.31,1.02,45.17,4.52,9,deciduous broadleaf
1737,S1757,Quercus douglasii - Blue oak,9/27/2022,SRP-048,"Full leaf out, Seeds",10-25% cover,,,,43.83,1.38,87.6,152.5,0.011139016,6.604395737,16.3,1.34,6.25,4,8.1,1.22,89.3,124.4,26.2,2.1,7.2,109.7,441.6,164,124,80,-24.95,531,-1,1.71,106.6192,10.6619,2.65,17.22,11.6,0.27,1.72,1.16,31.47,3.15,9,deciduous broadleaf
1736,S1763,Quercus douglasii - Blue oak,9/27/2022,SRP-049,"Full leaf out, Seeds",25-50% cover,,,,40.23,1.43,90.7,147.643,0.009238501,5.515779617,13.1,0.84,8.04,3.2,6.4,0.93,81.4,199.8,30.8,2.4,7.6,197.8,502.6,152,124,100,-26.68,511.7,-1.79,1.16,125.9194,12.5919,0,28.61,17.51,0,2.86,1.75,46.12,4.61,9,deciduous broadleaf
1797,S1733,Quercus douglasii - Blue oak,9/18/2022,SRP-050,"Full leaf out, Seeds, Early senescence",25-50% cover,,,,44.56,1.36,47.4,157.2323,0.011124305,7.015316868,15.1,0.94,4.92,4.3,7.7,1.09,73.4,188.1,57.3,1.6,10.6,175.7,285.9,191.8,122,82.2,-22.95,782.8,-2.27,2.31,101.4819,10.1482,4.44,24.98,16.54,0.44,2.5,1.65,45.96,4.59,9,deciduous broadleaf
1798,S1730,Quercus douglasii - Blue oak,9/18/2022,SRP-051,"Full leaf out, Early senescence",10-25% cover,,,,43.95,1.57,60.7,185.8644,0.011959256,8.091122505,14.6,1.27,6.37,3.3,5.9,1.06,68.9,155.4,52.3,1.6,7.9,151.7,449.2,190,116,80,-22.47,516.1,-2.42,1.43,98.7494,9.8749,4.3,21.26,12.85,0.43,2.13,1.29,38.41,3.85,9,deciduous broadleaf
1799,S1727,Quercus douglasii - Blue oak,9/18/2022,SRP-052,"Full leaf out, Early senescence",25-50% cover,,,,40.81,1.39,49.3,149.4128,0.013174909,5.719498589,13.8,1.81,3.3,3.1,10.8,0.91,32.1,124.8,228.6,1.6,8.7,135.2,678.2,183.9,122,76.1,-25.06,467.8,-0.5,1.59,112.4866,11.2487,3.06,21.55,13.24,0.31,2.16,1.32,37.85,3.79,9,deciduous broadleaf
551,missing,Quercus douglasii - Blue oak,,,,,scan,,,46.59097699,,,144.7543031,0.012349201,7.009457394,22.6,2.03,1.67,11.9,7.4,1.8,29.9,59.2,128.3,5.6,13.9,28.8,112.9,193.8,154,74.2,-23.1,500.1,-0.48,3.02,107.688,10.7688,,,,,,,,,,deciduous broadleaf
552,missing,Quercus douglasii - Blue oak,,,,,scan,,,43.72246696,,,153.3934423,0.009993908,6.615187126,21.2,2.03,1.97,5.2,8.1,1.49,26.1,68.4,147.3,6.1,16.2,35.9,139,231.9,130,74.1,-23.86,488.7,-2.72,2.1,80.1638,8.0164,7.36,16.61,13.35,0.74,1.66,1.34,37.32,3.74,,deciduous broadleaf
553,missing,Quercus agrifolia - Coast live oak,,,,,scan,,,40.47208539,,,223.3681612,0.006491973,8.429890175,14.1,0.7,2.18,6.5,9.3,1.29,66.8,138.6,584.4,2,19.2,92,185.1,189.9,248,136.1,-23.37,518.7,-0.14,1.25,61.1143,6.1114,10.17,5.32,8.21,1.02,0.53,0.82,23.7,2.37,,evergreen broadleaf
554,missing,Quercus agrifolia - Coast live oak,,,,,scan,,,39.58525346,,,218.6236755,0.006596266,7.951579348,12.9,0.87,2.81,4.6,10.3,1.19,95.7,113.6,861.9,2,27.4,116.8,322.5,171.8,224,110.2,-24.99,502.8,-3.07,1.15,64.3973,6.4397,1.04,13.02,16.76,0.1,1.3,1.68,30.82,3.08,,evergreen broadleaf
555,missing,Quercus agrifolia - Coast live oak,,,,,scan,,,39.28587571,,,194.5334079,0.013810481,6.987255616,14.7,1.07,1.63,7.8,7.9,1.29,75.8,125.9,603.8,2.4,16.9,108.3,211.4,195.8,230,120.2,-23.35,514.9,-2.57,1.4,58.6539,5.8654,7.98,15.32,11.99,0.8,1.53,1.2,35.29,3.53,,evergreen broadleaf
557,missing,Quercus douglasii - Blue oak,,,,,scan,,,46.52945351,,,142.9498728,0.015811137,6.904986532,20.2,1.94,1.95,5.2,6,1.36,13.8,93.3,158.4,4.5,19.3,51.4,308.2,209.8,150,78.2,-21.95,502.5,-2.6,1.98,115.7323,11.5732,0,18.5,15.44,0,1.85,1.54,33.94,3.39,,deciduous broadleaf
558,missing,Quercus douglasii - Blue oak,,,,,scan,,,44.88640893,,,142.1714951,0.009726282,6.4273865,17.9,2.46,2.2,7.1,8.1,1.42,19.3,65.9,233,4.3,15.4,41.3,210.1,203.8,142,70.2,-22.08,485.7,-1.31,1.78,101.2929,10.1293,2.13,15.28,16.73,0.21,1.53,1.67,34.14,3.41,,deciduous broadleaf
559,missing,Quercus douglasii - Blue oak,,,,,scan,,,46.41756032,,,150.3732557,0.02126575,7.230963394,19.5,3.18,2.63,8.6,8.1,1.47,20.1,133,169.6,5.9,16.9,106.1,571.9,221.9,134,66.1,-22.2,495.6,-2.2,2.3,101.8137,10.1814,3.09,29.55,26.5,0.31,2.96,2.65,59.14,5.92,,deciduous broadleaf
560,missing,Quercus agrifolia - Coast live oak,,,,,scan,,,38.20137694,,,186.783238,0.01153369,6.409200409,14.6,0.81,3.24,5,12.9,1.17,49.8,208.5,837.8,2.4,21.1,206.9,210.5,191.7,228,132.3,-23.69,515.4,-2.87,1.38,57.8665,5.7866,0.25,17.27,44.19,0.02,1.73,4.42,61.71,6.17,,evergreen broadleaf
